crop,storage_type,freshness_score,temperature,humidity,has_rotten_data,raw_days,spoilage_label
onion,refrigerator,0.7103,7.27,82.55,0,71.83,7+ days
onion,room_temp,0.042,34.11,52.46,0,9.74,7+ days
onion,refrigerator,0.3033,2.48,90.53,0,44.2,7+ days
onion,refrigerator,0.5865,3.3,80.34,0,64.28,7+ days
onion,room_temp,0.0467,23.92,54.62,0,13.88,7+ days
onion,refrigerator,0.301,6.21,89.81,0,35.97,7+ days
onion,refrigerator,0.3916,5.24,92.97,0,46.55,7+ days
onion,room_temp,0.3573,28.05,54.39,0,21.84,7+ days
onion,refrigerator,0.5305,3.22,84.83,0,37.98,7+ days
onion,room_temp,0.2387,29.06,55.49,0,12.85,7+ days
onion,freezer,0.6366,-17.6,51.25,0,128.46,7+ days
onion,refrigerator,0.7982,7.31,88.23,0,48.08,7+ days
onion,refrigerator,0.8895,4.93,91.03,0,56.95,7+ days
onion,room_temp,0.1299,18.68,76.02,0,15.49,7+ days
onion,room_temp,0.1083,23.23,79.46,0,16.3,7+ days
onion,room_temp,0.4815,22.56,69.09,0,14.17,7+ days
onion,refrigerator,0.2068,3.49,80.88,0,22.6,7+ days
onion,room_temp,0.2601,31.3,87.28,0,17.18,7+ days
onion,refrigerator,0.4328,6.97,85.37,0,41.73,7+ days
onion,refrigerator,0.35,6.72,86.85,0,35.4,7+ days
onion,freezer,0.8397,-11.1,59.55,0,176.03,7+ days
onion,refrigerator,0.064,3.63,81.95,0,21.52,7+ days
onion,refrigerator,0.4304,5.97,82.18,0,36.98,7+ days
onion,room_temp,0.1454,30.37,53.48,0,8.93,7+ days
onion,room_temp,0.6353,25.8,42.2,0,19.11,7+ days
onion,room_temp,0.5429,22.72,67.78,0,24.91,7+ days
onion,refrigerator,0.0212,3.51,92.55,0,27.4,7+ days
onion,refrigerator,0.4761,6.99,93.71,0,50.81,7+ days
onion,room_temp,0.4537,23.42,77.12,0,19.85,7+ days
onion,room_temp,0.4178,26.54,41.12,0,20.56,7+ days
onion,refrigerator,0.7302,3.56,84.0,0,60.23,7+ days
onion,refrigerator,0.8089,6.03,91.83,0,56.96,7+ days
onion,room_temp,0.5017,35.55,59.67,0,13.65,7+ days
onion,refrigerator,0.514,7.49,93.67,0,39.97,7+ days
onion,room_temp,0.2704,21.98,65.76,0,22.45,7+ days
onion,refrigerator,0.6921,3.55,94.16,0,54.32,7+ days
onion,freezer,0.5569,-18.62,62.73,0,156.91,7+ days
onion,freezer,0.739,-17.24,67.38,0,204.78,7+ days
onion,freezer,0.8125,-11.86,51.12,0,131.88,7+ days
onion,room_temp,0.0551,39.8,54.11,0,13.98,7+ days
onion,room_temp,0.1583,37.06,49.02,0,12.69,7+ days
onion,refrigerator,0.347,2.75,94.56,0,27.99,7+ days
onion,room_temp,0.1681,37.65,65.18,0,16.47,7+ days
onion,room_temp,0.1058,24.5,88.26,0,11.29,7+ days
onion,room_temp,0.4833,35.76,35.09,0,23.65,7+ days
onion,refrigerator,0.0551,6.62,89.28,0,26.89,7+ days
onion,room_temp,0.2731,22.97,90.02,0,17.35,7+ days
onion,refrigerator,0.8078,5.5,88.85,0,69.4,7+ days
onion,room_temp,0.2979,37.48,40.55,0,19.86,7+ days
onion,room_temp,0.449,41.79,93.49,0,25.23,7+ days
onion,freezer,0.4564,-17.75,57.91,0,134.77,7+ days
onion,room_temp,0.4662,40.4,73.24,0,26.48,7+ days
onion,room_temp,0.4702,35.32,52.85,0,24.61,7+ days
onion,refrigerator,0.8142,4.73,80.44,0,72.5,7+ days
onion,room_temp,0.1173,21.82,61.27,0,16.12,7+ days
onion,refrigerator,0.2537,5.89,84.33,0,22.89,7+ days
onion,room_temp,0.1987,35.33,84.25,0,18.92,7+ days
onion,refrigerator,0.7129,2.68,85.02,0,63.54,7+ days
onion,room_temp,0.3364,20.62,89.59,0,21.52,7+ days
onion,refrigerator,0.8766,2.02,83.54,0,79.84,7+ days
onion,room_temp,0.0306,27.33,49.96,0,13.96,7+ days
onion,freezer,0.8331,-12.11,64.89,0,132.91,7+ days
onion,room_temp,0.0309,19.58,88.23,0,13.06,7+ days
onion,refrigerator,0.6958,3.25,84.23,0,68.0,7+ days
onion,refrigerator,0.4772,3.21,90.92,0,53.38,7+ days
onion,room_temp,0.6528,36.73,35.88,0,18.95,7+ days
onion,room_temp,0.583,28.21,66.76,0,27.06,7+ days
onion,room_temp,0.5372,19.59,43.7,0,28.32,7+ days
onion,room_temp,0.2374,37.24,41.39,0,13.44,7+ days
onion,room_temp,0.3785,36.87,70.21,0,18.76,7+ days
onion,freezer,0.7503,-11.02,54.37,0,136.63,7+ days
onion,room_temp,0.1673,30.34,66.06,0,12.71,7+ days
onion,refrigerator,0.6765,5.62,92.32,0,63.57,7+ days
onion,room_temp,0.1741,25.58,54.47,0,14.26,7+ days
onion,room_temp,0.2174,35.13,66.07,0,15.48,7+ days
onion,room_temp,0.1834,34.52,49.71,0,12.67,7+ days
onion,room_temp,0.5067,31.73,86.05,0,20.5,7+ days
onion,refrigerator,0.5614,5.59,81.95,0,56.71,7+ days
onion,refrigerator,0.1448,7.99,85.2,0,22.76,7+ days
onion,freezer,0.6134,-10.56,54.41,0,128.94,7+ days
onion,room_temp,0.1104,34.41,40.51,0,11.86,7+ days
onion,refrigerator,0.5224,6.05,87.05,0,59.54,7+ days
onion,room_temp,0.5544,35.7,77.36,0,22.12,7+ days
onion,refrigerator,0.8722,4.76,88.97,0,68.46,7+ days
onion,refrigerator,0.0822,7.1,93.58,0,32.13,7+ days
onion,room_temp,0.3439,40.15,79.13,0,11.29,7+ days
onion,room_temp,0.4099,37.61,70.08,0,12.3,7+ days
onion,freezer,0.8476,-18.62,63.33,0,181.15,7+ days
onion,refrigerator,0.7542,3.18,89.31,0,74.55,7+ days
onion,freezer,0.7956,-12.9,65.19,0,133.05,7+ days
onion,room_temp,0.2087,26.94,77.81,0,11.1,7+ days
onion,refrigerator,0.1808,5.46,91.27,0,29.55,7+ days
onion,freezer,0.657,-13.33,58.75,0,170.01,7+ days
onion,room_temp,0.6009,34.41,51.56,0,23.22,7+ days
onion,refrigerator,0.4632,5.3,86.31,0,37.35,7+ days
onion,refrigerator,0.5648,5.4,89.78,0,60.62,7+ days
onion,refrigerator,0.79,7.09,90.84,0,67.64,7+ days
onion,refrigerator,0.7478,6.27,93.84,0,59.91,7+ days
onion,refrigerator,0.2088,7.49,90.61,0,27.42,7+ days
onion,room_temp,0.101,37.84,90.27,0,8.43,7+ days
onion,refrigerator,0.0648,4.56,81.87,0,18.06,7+ days
onion,room_temp,0.2993,37.24,68.26,0,16.29,7+ days
onion,room_temp,0.0538,36.1,90.72,0,9.87,7+ days
onion,freezer,0.8138,-19.14,54.56,0,169.0,7+ days
onion,room_temp,0.4235,23.21,58.23,0,13.19,7+ days
onion,refrigerator,0.7478,7.46,89.01,0,65.8,7+ days
onion,room_temp,0.0634,40.05,58.28,0,11.63,7+ days
onion,refrigerator,0.3999,5.18,88.79,0,31.17,7+ days
onion,refrigerator,0.1255,3.19,92.6,0,21.02,7+ days
onion,refrigerator,0.764,2.64,86.09,0,75.02,7+ days
onion,refrigerator,0.8017,2.34,82.18,0,53.14,7+ days
onion,refrigerator,0.8336,7.76,80.11,0,68.06,7+ days
onion,room_temp,0.6273,32.5,66.04,0,28.79,7+ days
onion,refrigerator,0.1367,6.49,93.11,0,19.15,7+ days
onion,refrigerator,0.4751,4.59,91.51,0,50.85,7+ days
onion,room_temp,0.0924,41.98,88.9,0,14.5,7+ days
onion,room_temp,0.5267,30.09,79.19,0,16.12,7+ days
onion,room_temp,0.3598,23.88,50.88,0,14.85,7+ days
onion,refrigerator,0.8344,5.53,82.16,0,60.48,7+ days
onion,room_temp,0.1906,30.42,54.82,0,14.06,7+ days
onion,room_temp,0.3048,30.55,44.83,0,11.61,7+ days
onion,room_temp,0.0592,35.28,87.75,0,13.26,7+ days
onion,refrigerator,0.8727,7.62,92.94,0,68.03,7+ days
onion,room_temp,0.3507,33.88,59.38,0,11.91,7+ days
orange,room_temp,0.1958,24.48,55.74,1,4.37,4-7 days
orange,refrigerator,0.1298,5.01,91.07,1,11.32,7+ days
orange,refrigerator,0.3317,4.65,83.2,1,13.64,7+ days
orange,refrigerator,0.7651,3.07,82.45,1,20.85,7+ days
orange,freezer,0.9695,-18.39,50.36,1,116.69,7+ days
orange,room_temp,0.1697,32.35,73.44,1,2.87,2-4 days
orange,freezer,0.5943,-13.7,69.62,1,96.93,7+ days
orange,room_temp,0.1443,31.7,63.15,1,3.62,2-4 days
orange,freezer,0.7029,-16.99,62.83,1,78.73,7+ days
orange,room_temp,0.2672,34.38,39.5,1,4.34,4-7 days
orange,refrigerator,0.0762,4.27,82.91,1,9.43,7+ days
orange,refrigerator,0.0876,7.55,91.19,1,8.28,7+ days
orange,room_temp,0.5048,28.13,73.53,1,4.85,4-7 days
orange,room_temp,0.1643,32.59,54.25,1,2.67,2-4 days
orange,room_temp,0.2116,39.89,39.89,1,2.44,2-4 days
orange,room_temp,0.5043,32.99,76.8,1,5.08,4-7 days
orange,refrigerator,0.8358,7.77,89.73,1,26.83,7+ days
orange,room_temp,0.49,27.13,73.57,1,6.03,4-7 days
orange,refrigerator,0.3304,2.01,85.21,1,14.36,7+ days
orange,room_temp,0.4097,37.03,80.1,1,4.89,4-7 days
orange,refrigerator,0.9031,4.01,82.3,1,28.29,7+ days
orange,freezer,0.9473,-14.05,54.45,1,106.26,7+ days
orange,refrigerator,0.1891,3.04,80.75,1,11.13,7+ days
orange,room_temp,0.3942,27.22,50.53,1,5.32,4-7 days
orange,room_temp,0.5218,38.78,44.77,1,4.39,4-7 days
orange,refrigerator,0.1929,5.84,90.43,1,11.97,7+ days
orange,room_temp,0.1837,20.88,71.96,1,4.42,4-7 days
orange,refrigerator,0.3594,2.67,93.01,1,17.58,7+ days
orange,refrigerator,0.1271,6.36,81.25,1,10.17,7+ days
orange,room_temp,0.2014,40.39,74.06,1,2.53,2-4 days
orange,room_temp,0.7236,38.91,42.84,1,7.04,7+ days
orange,room_temp,0.2531,26.29,57.86,1,3.9,2-4 days
orange,room_temp,0.5314,22.77,92.4,1,5.61,4-7 days
orange,refrigerator,0.0902,4.39,80.05,1,10.48,7+ days
orange,room_temp,0.2804,40.78,47.68,1,3.09,2-4 days
orange,room_temp,0.2306,36.93,76.93,1,2.68,2-4 days
orange,refrigerator,0.985,7.25,82.92,1,29.78,7+ days
orange,refrigerator,0.8304,3.81,82.56,1,25.2,7+ days
orange,room_temp,0.4338,20.17,90.3,1,5.73,4-7 days
orange,refrigerator,0.0725,7.44,84.21,1,8.51,7+ days
orange,freezer,0.906,-17.08,69.17,1,103.51,7+ days
orange,refrigerator,0.2225,7.15,92.42,1,10.48,7+ days
orange,refrigerator,0.7736,2.36,81.49,1,22.2,7+ days
orange,freezer,0.6799,-12.32,68.03,1,95.17,7+ days
orange,room_temp,0.2233,21.82,73.68,1,4.2,4-7 days
orange,room_temp,0.1176,20.95,55.73,1,3.83,2-4 days
orange,room_temp,0.2524,28.46,64.63,1,4.34,4-7 days
orange,room_temp,0.2935,20.13,49.36,1,4.12,4-7 days
orange,room_temp,0.2788,33.03,62.53,1,3.42,2-4 days
orange,room_temp,0.2924,33.59,68.28,1,3.25,2-4 days
orange,room_temp,0.1199,32.98,40.0,1,3.3,2-4 days
orange,room_temp,0.1308,39.89,55.62,1,2.8,2-4 days
orange,refrigerator,0.0256,6.37,84.53,1,9.33,7+ days
orange,room_temp,0.2591,39.79,57.33,1,2.64,2-4 days
orange,refrigerator,0.2094,2.21,94.41,1,11.45,7+ days
orange,room_temp,0.3521,28.22,88.99,1,5.04,4-7 days
orange,refrigerator,0.0888,2.61,93.91,1,8.32,7+ days
orange,refrigerator,0.5435,4.53,91.19,1,15.76,7+ days
orange,room_temp,0.2163,18.97,75.89,1,4.46,4-7 days
orange,freezer,0.8042,-10.08,64.83,1,87.29,7+ days
orange,room_temp,0.2068,28.1,42.47,1,4.34,4-7 days
orange,refrigerator,0.597,5.46,85.66,1,21.35,7+ days
orange,room_temp,0.047,24.41,47.79,1,3.25,2-4 days
orange,refrigerator,0.036,5.03,80.32,1,7.77,7+ days
orange,room_temp,0.0659,30.99,61.1,1,2.66,2-4 days
orange,room_temp,0.3459,38.56,57.78,1,3.3,2-4 days
orange,room_temp,0.0623,34.13,82.11,1,2.59,2-4 days
orange,freezer,0.8069,-11.36,52.28,1,96.3,7+ days
orange,refrigerator,0.6982,3.82,81.64,1,23.41,7+ days
orange,freezer,0.8297,-18.39,69.69,1,86.96,7+ days
orange,room_temp,0.3216,39.47,75.73,1,4.07,4-7 days
orange,room_temp,0.2355,25.49,63.69,1,4.42,4-7 days
orange,room_temp,0.3621,32.32,75.4,1,3.73,2-4 days
orange,room_temp,0.3992,28.17,38.45,1,4.33,4-7 days
orange,refrigerator,0.7406,7.22,84.7,1,22.24,7+ days
orange,refrigerator,0.5257,3.89,92.17,1,14.66,7+ days
orange,refrigerator,0.2206,6.32,85.57,1,11.45,7+ days
orange,freezer,0.8688,-17.02,51.52,1,95.45,7+ days
orange,room_temp,0.4939,25.28,88.23,1,5.37,4-7 days
orange,room_temp,0.4087,18.75,83.53,1,5.93,4-7 days
orange,refrigerator,0.2737,7.31,92.57,1,11.4,7+ days
orange,room_temp,0.4917,20.84,78.52,1,6.05,4-7 days
orange,refrigerator,0.3522,2.76,83.1,1,13.77,7+ days
orange,freezer,0.8131,-19.05,60.29,1,110.69,7+ days
orange,freezer,0.9355,-19.92,59.49,1,122.85,7+ days
orange,room_temp,0.147,41.89,89.07,1,1.44,1-2 days
orange,refrigerator,0.4958,3.48,88.53,1,16.9,7+ days
orange,refrigerator,0.4639,2.04,89.02,1,15.06,7+ days
orange,room_temp,0.3445,34.57,83.78,1,3.81,2-4 days
orange,room_temp,0.0766,27.08,77.46,1,2.79,2-4 days
orange,room_temp,0.5725,24.66,79.88,1,6.07,4-7 days
orange,room_temp,0.2961,34.02,66.01,1,3.66,2-4 days
orange,refrigerator,0.01,2.3,88.24,1,7.35,7+ days
orange,refrigerator,0.375,7.57,83.46,1,12.84,7+ days
orange,freezer,0.4965,-10.26,67.96,1,62.52,7+ days
orange,room_temp,0.1068,19.02,59.1,1,3.45,2-4 days
orange,refrigerator,0.7005,3.38,80.26,1,22.78,7+ days
orange,refrigerator,0.8736,4.85,81.18,1,27.67,7+ days
orange,refrigerator,0.4481,5.06,94.53,1,13.84,7+ days
orange,freezer,0.8138,-11.54,69.73,1,92.53,7+ days
orange,refrigerator,0.6484,5.03,94.11,1,23.92,7+ days
orange,refrigerator,0.6993,5.79,89.88,1,16.86,7+ days
orange,refrigerator,0.6534,5.57,93.28,1,22.3,7+ days
orange,room_temp,0.2029,20.15,77.11,1,4.28,4-7 days
orange,refrigerator,0.4321,3.91,92.35,1,16.97,7+ days
orange,freezer,0.8508,-16.17,59.99,1,114.47,7+ days
orange,room_temp,0.2301,20.3,84.67,1,4.0,2-4 days
orange,room_temp,0.218,21.79,45.94,1,4.89,4-7 days
orange,room_temp,0.1944,25.42,49.82,1,4.11,4-7 days
orange,refrigerator,0.2798,2.14,94.21,1,13.33,7+ days
orange,room_temp,0.1793,28.83,69.42,1,4.31,4-7 days
orange,room_temp,0.1083,27.95,66.17,1,3.52,2-4 days
orange,room_temp,0.3622,38.35,42.66,1,4.14,4-7 days
orange,freezer,0.8118,-17.25,60.13,1,84.17,7+ days
orange,room_temp,0.563,32.47,46.76,1,5.13,4-7 days
orange,refrigerator,0.3648,6.63,81.56,1,13.54,7+ days
orange,refrigerator,0.1605,5.64,89.96,1,11.42,7+ days
orange,room_temp,0.4774,30.76,88.89,1,4.8,4-7 days
orange,refrigerator,0.4808,3.08,83.92,1,15.56,7+ days
orange,room_temp,0.3148,29.41,51.7,1,4.74,4-7 days
orange,refrigerator,0.4664,4.77,87.86,1,17.83,7+ days
orange,room_temp,0.19,26.89,54.74,1,3.93,2-4 days
orange,freezer,0.8106,-16.27,55.02,1,97.75,7+ days
orange,refrigerator,0.7286,3.32,83.4,1,23.7,7+ days
orange,refrigerator,0.9347,4.58,82.68,1,23.33,7+ days
orange,refrigerator,0.8266,3.09,86.03,1,27.13,7+ days
orange,room_temp,0.2858,36.08,57.55,1,3.85,2-4 days
orange,room_temp,0.3513,25.16,41.56,1,4.7,4-7 days
orange,freezer,0.9171,-19.26,69.91,1,108.59,7+ days
orange,refrigerator,0.2214,4.35,84.78,1,10.84,7+ days
orange,room_temp,0.0397,28.94,93.38,1,2.61,2-4 days
orange,room_temp,0.179,25.82,46.25,1,4.34,4-7 days
orange,refrigerator,0.3797,3.95,85.39,1,15.4,7+ days
orange,refrigerator,0.5317,3.87,88.26,1,18.72,7+ days
orange,refrigerator,0.1111,2.88,83.91,1,8.65,7+ days
orange,room_temp,0.4302,34.18,62.76,1,5.53,4-7 days
orange,freezer,0.7713,-17.35,63.23,1,91.69,7+ days
orange,room_temp,0.3149,30.37,90.66,1,4.06,4-7 days
orange,freezer,0.8396,-13.32,63.29,1,85.47,7+ days
orange,room_temp,0.1417,34.35,84.36,1,2.5,2-4 days
orange,room_temp,0.1893,24.69,91.88,1,4.05,4-7 days
orange,room_temp,0.3107,28.88,45.51,1,4.49,4-7 days
orange,room_temp,0.1557,33.45,57.58,1,2.97,2-4 days
orange,room_temp,0.367,34.72,40.08,1,4.45,4-7 days
orange,room_temp,0.7453,20.93,91.76,1,7.43,7+ days
orange,room_temp,0.0478,27.27,49.6,1,2.88,2-4 days
orange,refrigerator,0.7802,2.75,91.88,1,25.23,7+ days
orange,room_temp,0.0469,27.45,90.72,1,2.35,2-4 days
orange,room_temp,0.3902,28.63,53.27,1,5.88,4-7 days
orange,room_temp,0.2233,38.88,42.19,1,3.42,2-4 days
orange,refrigerator,0.9607,7.03,83.16,1,24.54,7+ days
orange,room_temp,0.2334,31.68,40.52,1,4.52,4-7 days
orange,freezer,0.6751,-10.1,63.04,1,89.53,7+ days
orange,room_temp,0.3493,28.85,49.48,1,4.15,4-7 days
orange,refrigerator,0.3306,2.69,92.63,1,14.72,7+ days
orange,freezer,0.8682,-19.81,60.3,1,85.78,7+ days
orange,refrigerator,0.8366,7.99,82.66,1,19.05,7+ days
orange,room_temp,0.3665,35.66,94.32,1,4.11,4-7 days
orange,refrigerator,0.9793,4.8,94.9,1,30.39,7+ days
orange,freezer,0.6169,-10.34,55.58,1,67.57,7+ days
orange,room_temp,0.207,37.2,47.89,1,3.5,2-4 days
orange,room_temp,0.1915,20.89,57.51,1,3.62,2-4 days
orange,room_temp,0.1585,37.05,61.13,1,2.67,2-4 days
orange,freezer,0.5342,-13.83,61.47,1,84.26,7+ days
orange,room_temp,0.1201,24.71,81.68,1,3.06,2-4 days
orange,refrigerator,0.0692,3.59,85.04,1,9.26,7+ days
orange,room_temp,0.6271,36.18,64.48,1,4.77,4-7 days
orange,room_temp,0.2826,26.66,47.1,1,4.03,4-7 days
orange,room_temp,0.387,41.69,79.76,1,2.78,2-4 days
orange,room_temp,0.2273,23.62,48.39,1,4.85,4-7 days
orange,freezer,0.8922,-16.72,57.2,1,110.69,7+ days
orange,room_temp,0.2423,37.24,45.63,1,3.8,2-4 days
orange,refrigerator,0.876,5.08,86.53,1,26.91,7+ days
orange,refrigerator,0.7558,6.24,81.45,1,25.12,7+ days
orange,room_temp,0.3144,26.7,39.8,1,4.54,4-7 days
orange,room_temp,0.2465,21.43,94.72,1,3.35,2-4 days
orange,room_temp,0.2654,36.05,41.23,1,3.51,2-4 days
orange,room_temp,0.3116,28.96,50.93,1,3.99,2-4 days
orange,freezer,0.8552,-18.7,64.49,1,115.38,7+ days
orange,room_temp,0.1007,39.02,83.12,1,2.51,2-4 days
orange,room_temp,0.3973,41.13,70.88,1,3.81,2-4 days
orange,freezer,0.8174,-17.94,67.96,1,108.78,7+ days
orange,refrigerator,0.2868,7.74,85.82,1,12.19,7+ days
orange,room_temp,0.1552,33.17,70.88,1,2.91,2-4 days
orange,refrigerator,0.1815,2.78,90.01,1,10.63,7+ days
orange,room_temp,0.3981,38.65,75.51,1,4.31,4-7 days
orange,room_temp,0.1102,25.23,56.41,1,3.18,2-4 days
orange,refrigerator,0.2228,5.94,93.21,1,11.44,7+ days
orange,room_temp,0.2984,29.25,47.89,1,3.79,2-4 days
orange,refrigerator,0.2525,2.83,83.64,1,11.52,7+ days
orange,freezer,0.6449,-18.59,65.01,1,96.83,7+ days
orange,refrigerator,0.9657,2.19,85.3,1,29.03,7+ days
orange,room_temp,0.4994,27.19,71.11,1,5.07,4-7 days
orange,room_temp,0.4527,21.03,61.4,1,5.21,4-7 days
orange,refrigerator,0.0869,4.61,91.3,1,8.88,7+ days
orange,freezer,0.2411,-15.43,64.44,1,58.4,7+ days
orange,room_temp,0.2047,39.65,38.62,1,2.58,2-4 days
orange,refrigerator,0.9874,4.68,84.7,1,23.98,7+ days
orange,freezer,0.9404,-15.28,64.73,1,110.74,7+ days
orange,room_temp,0.1471,19.51,41.15,1,3.53,2-4 days
orange,freezer,0.7023,-11.26,54.03,1,107.79,7+ days
orange,room_temp,0.1877,19.09,36.3,1,3.63,2-4 days
orange,refrigerator,0.8852,4.03,85.09,1,28.02,7+ days
orange,room_temp,0.4964,22.88,76.05,1,6.09,4-7 days
orange,room_temp,0.2921,20.72,94.39,1,4.26,4-7 days
orange,refrigerator,0.1166,5.17,88.51,1,8.69,7+ days
orange,room_temp,0.2256,29.8,74.88,1,3.11,2-4 days
orange,refrigerator,0.9337,7.09,92.43,1,25.32,7+ days
orange,room_temp,0.3881,29.51,54.27,1,4.19,4-7 days
orange,room_temp,0.2345,31.96,68.67,1,4.21,4-7 days
orange,refrigerator,0.7357,7.61,86.06,1,23.97,7+ days
orange,room_temp,0.2283,24.06,59.68,1,4.19,4-7 days
orange,room_temp,0.075,24.4,37.22,1,3.2,2-4 days
orange,room_temp,0.418,25.26,83.81,1,5.99,4-7 days
orange,freezer,0.6755,-14.33,56.97,1,104.23,7+ days
orange,refrigerator,0.2415,2.99,93.23,1,12.21,7+ days
orange,freezer,0.85,-19.6,66.83,1,90.17,7+ days
orange,room_temp,0.2676,18.15,85.12,1,4.18,4-7 days
orange,room_temp,0.1444,35.64,84.22,1,2.86,2-4 days
orange,refrigerator,0.5401,3.43,89.15,1,15.96,7+ days
orange,freezer,0.5114,-17.44,55.8,1,61.92,7+ days
orange,room_temp,0.0411,32.71,86.17,1,2.02,2-4 days
orange,refrigerator,0.5916,3.87,92.28,1,15.48,7+ days
orange,room_temp,0.4896,25.51,79.3,1,5.72,4-7 days
orange,freezer,0.7299,-14.87,68.26,1,91.34,7+ days
orange,refrigerator,0.5364,7.37,88.88,1,15.62,7+ days
orange,freezer,0.5648,-15.89,61.27,1,73.63,7+ days
orange,room_temp,0.7373,18.22,87.02,1,6.0,4-7 days
orange,room_temp,0.2769,20.86,38.43,1,4.55,4-7 days
orange,room_temp,0.2098,24.3,76.31,1,4.01,4-7 days
orange,room_temp,0.3555,25.66,70.33,1,5.07,4-7 days
orange,refrigerator,0.7522,3.31,84.34,1,19.82,7+ days
orange,room_temp,0.6004,20.51,60.41,1,6.71,4-7 days
orange,room_temp,0.4,27.37,52.03,1,4.97,4-7 days
orange,refrigerator,0.3352,2.58,86.16,1,15.35,7+ days
orange,freezer,0.702,-19.93,62.96,1,103.24,7+ days
orange,room_temp,0.5404,41.32,66.7,1,3.9,2-4 days
orange,refrigerator,0.6762,5.41,88.02,1,22.76,7+ days
orange,refrigerator,0.7419,2.59,85.96,1,25.03,7+ days
orange,refrigerator,0.2933,2.73,93.95,1,12.32,7+ days
orange,room_temp,0.1608,31.94,65.55,1,3.39,2-4 days
orange,room_temp,0.2366,20.95,67.45,1,4.06,4-7 days
orange,freezer,0.6085,-12.67,63.54,1,74.61,7+ days
orange,room_temp,0.1554,22.95,54.47,1,3.75,2-4 days
orange,refrigerator,0.669,4.4,92.73,1,22.76,7+ days
orange,refrigerator,0.3193,6.93,93.04,1,14.24,7+ days
orange,refrigerator,0.5946,7.61,87.83,1,21.83,7+ days
orange,refrigerator,0.7651,3.51,84.32,1,21.98,7+ days
orange,room_temp,0.0158,29.4,55.12,1,2.95,2-4 days
orange,freezer,0.4679,-17.43,62.08,1,65.56,7+ days
orange,room_temp,0.2647,27.67,73.44,1,4.88,4-7 days
orange,refrigerator,0.8074,2.34,92.55,1,25.53,7+ days
orange,room_temp,0.1338,28.43,59.03,1,3.3,2-4 days
orange,room_temp,0.2639,18.46,87.03,1,4.47,4-7 days
orange,freezer,0.8643,-11.29,69.29,1,116.29,7+ days
orange,refrigerator,0.0316,4.05,87.12,1,9.22,7+ days
orange,refrigerator,0.2633,5.12,83.66,1,10.84,7+ days
orange,refrigerator,0.4306,6.75,92.94,1,16.53,7+ days
orange,room_temp,0.2881,37.36,71.85,1,4.07,4-7 days
orange,refrigerator,0.802,7.08,94.4,1,26.78,7+ days
orange,room_temp,0.4397,37.58,53.82,1,5.15,4-7 days
orange,refrigerator,0.4185,5.1,86.98,1,17.08,7+ days
orange,refrigerator,0.2406,7.1,86.39,1,10.5,7+ days
orange,refrigerator,0.6843,4.34,82.29,1,17.89,7+ days
orange,refrigerator,0.406,6.53,83.66,1,14.34,7+ days
orange,room_temp,0.1604,25.65,93.36,1,3.29,2-4 days
orange,room_temp,0.6326,29.59,70.52,1,7.34,7+ days
orange,refrigerator,0.6029,7.94,94.66,1,22.73,7+ days
orange,room_temp,0.2561,28.59,79.42,1,3.91,2-4 days
orange,room_temp,0.137,34.22,87.59,1,2.59,2-4 days
orange,refrigerator,0.8677,2.81,92.85,1,26.05,7+ days
orange,freezer,0.9349,-19.97,69.87,1,128.45,7+ days
orange,room_temp,0.4547,40.84,94.25,1,2.87,2-4 days
orange,refrigerator,0.3847,7.66,87.83,1,16.0,7+ days
orange,room_temp,0.3042,22.4,91.11,1,3.51,2-4 days
orange,room_temp,0.0695,20.36,94.88,1,2.94,2-4 days
orange,refrigerator,0.8348,5.05,91.11,1,24.37,7+ days
orange,refrigerator,0.5366,7.73,81.64,1,17.59,7+ days
orange,room_temp,0.2651,26.72,47.64,1,4.69,4-7 days
orange,refrigerator,0.2805,6.15,87.95,1,14.07,7+ days
orange,room_temp,0.2105,22.04,53.88,1,4.38,4-7 days
orange,room_temp,0.0766,25.3,94.42,1,3.03,2-4 days
orange,room_temp,0.157,32.37,94.35,1,2.02,2-4 days
orange,room_temp,0.1921,37.37,73.18,1,3.12,2-4 days
orange,freezer,0.5357,-18.33,54.75,1,86.81,7+ days
orange,refrigerator,0.3306,3.12,88.44,1,14.81,7+ days
orange,refrigerator,0.746,4.3,94.34,1,18.54,7+ days
orange,freezer,0.5989,-18.49,65.89,1,70.22,7+ days
orange,room_temp,0.034,20.56,93.47,1,2.84,2-4 days
orange,refrigerator,0.9602,3.56,91.04,1,27.5,7+ days
orange,refrigerator,0.3337,6.67,91.68,1,16.91,7+ days
orange,refrigerator,0.978,3.6,85.45,1,30.2,7+ days
orange,refrigerator,0.7722,2.27,91.78,1,26.58,7+ days
orange,refrigerator,0.2172,3.23,84.78,1,10.75,7+ days
orange,room_temp,0.3988,32.8,46.32,1,4.27,4-7 days
orange,refrigerator,0.455,7.92,80.66,1,17.53,7+ days
orange,refrigerator,0.5423,7.99,80.86,1,15.52,7+ days
orange,refrigerator,0.5364,5.68,84.34,1,19.93,7+ days
orange,refrigerator,0.5579,6.76,87.39,1,21.13,7+ days
orange,refrigerator,0.2767,3.72,87.1,1,14.36,7+ days
orange,room_temp,0.1219,31.73,50.39,1,3.34,2-4 days
orange,room_temp,0.4509,41.91,65.1,1,3.26,2-4 days
orange,freezer,0.6062,-18.38,60.66,1,82.56,7+ days
